start_station_id,month,average_per_month,start_lng,start_lat,heat
TA1306000016,9,3080.0,-87.6537080423,41.9256018819,0.21
TA1306000025,9,881.0,-87.65703,41.87464,0.06
TA1306000026,9,2529.0,-87.658426,41.92575183333334,0.17
TA1306000029,9,2659.0,-87.614492,41.89257,0.18
TA1306000032,9,2024.0,-87.652855,41.913688,0.14
TA1307000001,9,2110.0,-87.6658,41.92533,0.14
TA1307000005,9,397.0,-87.622481,41.845687,0.03
TA1307000006,9,2219.0,-87.663576,41.935733,0.15
TA1307000038,9,2243.0,-87.638677,41.911386,0.15
TA1307000039,9,5205.0,-87.63128,41.902973,0.35
TA1307000041,9,3054.0,-87.63682901859283,41.9366884494997,0.21
TA1307000044,9,360.0,-87.640826,41.85795,0.02
TA1307000048,9,1269.0,-87.608218,41.838556,0.09
TA1307000052,9,2798.0,-87.652662,41.936266,0.19
TA1307000061,9,1682.0,-87.628722,41.897448,0.11
TA1307000062,9,1924.0,-87.638437,41.894666,0.13
TA1307000064,9,2482.0,-87.658617,41.932225,0.17
TA1307000066,9,89.0,-87.675625,41.849201666666666,0.01
TA1307000070,9,1232.0,-87.677409,41.901315,0.08
TA1307000107,9,2148.0,-87.65464,41.96167,0.15
TA1307000111,9,2110.0,-87.6355,41.885837,0.14
TA1307000113,9,1986.0,-87.663913,41.928773,0.13
TA1307000115,9,904.0,-87.640552,41.904613,0.06
TA1307000117,9,4108.0,-87.626761,41.891466,0.28
TA1307000119,9,943.0,-87.64989766666666,41.96780266666666,0.06
TA1307000120,9,3915.0,-87.648789,41.881892,0.26
TA1307000121,9,1789.0,-87.64664,41.87184,0.12
TA1307000124,9,1939.0,-87.623727,41.864059,0.13
TA1307000126,9,3024.0,-87.6544255,41.9492065,0.2
TA1307000127,9,2741.0,-87.65917383333333,41.95095616666666,0.19
TA1307000128,9,3116.0,-87.629912,41.898969,0.21
TA1307000129,9,657.0,-87.62679755687714,41.8310363140161,0.04
TA1307000130,9,1864.0,-87.65103,41.871737,0.13
TA1307000131,9,1852.0,-87.62603,41.886875,0.13
TA1307000134,9,4108.0,-87.65292883333333,41.94010166666666,0.28
TA1307000136,9,2611.0,-87.6475386582,41.9364968219,0.18
TA1307000138,9,1796.0,-87.67097,41.94334,0.12
TA1307000139,9,1069.0,-87.617,41.842052,0.07
TA1307000140,9,926.0,-87.68875483333333,41.966467,0.06
TA1307000142,9,3407.0,-87.644336,41.931248,0.23
TA1307000143,9,712.0,-87.638566,41.907626,0.05
TA1307000144,9,734.0,-87.676169,41.961406,0.05
TA1307000149,9,844.0,-87.67393,41.95469,0.06
TA1307000150,9,2880.0,-87.64645278453827,41.94947274088333,0.19
TA1307000151,9,3083.0,-87.634266,41.889906,0.21
TA1307000153,9,337.0,-87.645368,41.84358,0.02
TA1307000156,9,753.0,-87.684781,41.963004,0.05
TA1307000158,9,755.0,-87.679028,41.967094,0.05
TA1307000159,9,620.0,-87.668745,41.857901,0.04
TA1307000160,9,202.0,-87.618691,41.794853,0.01
TA1307000161,9,55.0,-87.64572,41.827059,0.0
TA1307000163,9,1765.0,-87.656936,41.918216,0.12
TA1307000164,9,1080.0,-87.596471,41.795264,0.07
TA1307000166,9,1743.0,-87.648755,41.913865,0.12
TA1308000001,9,4873.0,-87.630834,41.926277,0.33
TA1308000002,9,271.0,-87.599383,41.809835,0.02
TA1308000005,9,1062.0,-87.6823890209198,41.91050936666395,0.07
TA1308000006,9,981.0,-87.676842212677,41.891264346481535,0.07
TA1308000007,9,149.0,-87.616279,41.809851,0.01
TA1308000009,9,1898.0,-87.580715,41.795212,0.13
TA1308000012,9,2779.0,-87.638181,41.963982,0.19
TA1308000013,9,236.0,-87.646795,41.847203,0.02
TA1308000014,9,160.0,-87.640591,41.849527,0.01
TA1308000019,9,2294.0,-87.658865,41.939743,0.15
TA1308000021,9,950.0,-87.657659,41.968812,0.06
TA1308000022,9,2206.0,-87.648043,41.954383,0.15
TA1308000023,9,87.0,-87.606582,41.816499,0.01
TA1308000026,9,212.0,-87.6321405172348,41.85008369347577,0.01
TA1308000029,9,1577.0,-87.62232,41.886835,0.11
TA1308000031,9,942.0,-87.684158,41.929465,0.06
TA1308000035,9,379.0,-87.591875,41.809443,0.03
TA1308000036,9,627.0,-87.621857,41.838842,0.04
TA1308000038,9,208.0,-87.6071,41.822985,0.01
TA1308000043,9,310.0,-87.647172,41.830661,0.02
TA1308000045,9,303.0,-87.641328,41.83059283333333,0.02
TA1308000046,9,509.0,-87.65114,41.8378,0.03
TA1308000047,9,521.0,-87.664199,41.957081,0.04
TA1308000049,9,3534.0,-87.63483,41.906724,0.24
TA1308000050,9,6122.0,-87.634656,41.912133,0.41
TA1309000001,9,1474.0,-87.647071,41.864883,0.1
TA1309000002,9,1448.0,-87.62408,41.87785,0.1
TA1309000003,9,153.0,-87.685109,41.84847,0.01
TA1309000004,9,1404.0,-87.631929,41.878166,0.09
TA1309000006,9,1550.0,-87.643749,41.918084,0.1
TA1309000007,9,1618.0,-87.635185,41.880317,0.11
TA1309000008,9,1248.0,-87.63605466666667,41.879285333333335,0.08
TA1309000010,9,1995.0,-87.625734,41.870769,0.13
TA1309000011,9,1004.0,-87.601334,41.788746,0.07
TA1309000012,9,551.0,-87.679216,41.963255333333336,0.04
TA1309000014,9,1349.0,-87.667429,41.967096,0.09
TA1309000015,9,452.0,-87.684001,41.968885,0.03
TA1309000018,9,541.0,-87.673567,41.957921,0.04
TA1309000019,9,3602.0,-87.638973,41.925858,0.24
TA1309000021,9,502.0,-87.671387,41.961507,0.03
TA1309000023,9,2144.0,-87.653833,41.928712,0.14
TA1309000024,9,2963.0,-87.631501,41.907993,0.2
TA1309000025,9,3386.0,-87.64896933333333,41.94368766666667,0.23
TA1309000026,9,892.0,-87.68019666666666,41.955949,0.06
TA1309000027,9,1317.0,-87.654966,41.958494,0.09
TA1309000029,9,839.0,-87.68242066666667,41.917782333333335,0.06
TA1309000030,9,1400.0,-87.66376466666667,41.920793833333335,0.09
TA1309000032,9,468.0,-87.664169,41.912919,0.03
TA1309000033,9,2533.0,-87.65374283333334,41.9217065,0.17
TA1309000035,9,1845.0,-87.6678554713726,41.97334764047304,0.12
TA1309000036,9,2070.0,-87.64776,41.93314,0.14
TA1309000037,9,1882.0,-87.594747,41.799568,0.13
TA1309000039,9,2983.0,-87.636427,41.932588,0.2
TA1309000041,9,1036.0,-87.654691,41.969517,0.07
TA1309000042,9,1759.0,-87.66821316666666,41.9394455,0.12
TA1309000043,9,1130.0,-87.664358,41.954177,0.08
TA1309000049,9,3334.0,-87.639192,41.940775,0.23
TA1309000050,9,503.0,-87.673308,41.946176,0.03
TA1309000051,9,9.0,-87.5512275,41.744674833333335,0.0
TA1309000053,9,161.0,-87.606755,41.809855,0.01
TA1309000055,9,719.0,-87.645143,41.838198,0.05
TA1309000058,9,3735.0,-87.64926,41.925905,0.25
TA1309000059,9,1458.0,-87.658971,41.928887,0.1
TA1309000061,9,2645.0,-87.649077,41.929143,0.18
TA1309000063,9,878.0,-87.587782,41.793242,0.06
TA1309000064,9,1429.0,-87.673688,41.871262,0.1
TA1309000066,9,1945.0,-87.674222,41.9690145,0.13
TA1309000067,9,148.0,-87.606615,41.803038,0.01
WL-008,9,1111.0,-87.641088,41.867118,0.08
WL-011,9,991.0,-87.64268159866333,41.87944694735652,0.07
WL-012,9,2720.0,-87.64117,41.88338,0.18
13001,10,2447.0,-87.624684,41.883984,0.17
13006,10,1129.0,-87.6327075,41.882042166666665,0.08
13008,10,4215.0,-87.624084,41.881032,0.28
13011,10,2107.0,-87.639904,41.879255,0.14
13016,10,3292.0,-87.62279838323593,41.89434513742426,0.22
13017,10,1731.0,-87.63566762208939,41.896746973093805,0.12
13021,10,2060.0,-87.641823,41.885637,0.14
13022,10,6040.0,-87.612004,41.892227,0.41
13028,10,1386.0,-87.649807,41.874754,0.09
13029,10,871.0,-87.617867,41.865312,0.06
13033,10,2082.0,-87.648212,41.891609333333335,0.14
13034,10,1457.0,-87.62353783333333,41.89587483333333,0.1
13036,10,1407.0,-87.625125,41.882134,0.1
13037,10,417.0,-87.640795,41.875885,0.03
13042,10,3257.0,-87.623777,41.90096,0.22
13045,10,3332.0,-87.62909483333334,41.894068,0.23
13050,10,2409.0,-87.62764233333333,41.88923483333333,0.16
13053,10,2152.0,-87.64855283333333,41.88354483333333,0.15
13056,10,1094.0,-87.63953,41.88169,0.07
13058,10,1403.0,-87.6494219288,41.9105780349,0.09
13059,10,2104.0,-87.65222183333333,41.91849533333333,0.14
13061,10,2847.0,-87.66792516666666,41.903329166666666,0.19
13063,10,1549.0,-87.654406,41.954245,0.1
13068,10,1125.0,-87.687061,41.915636166666665,0.08
13071,10,2095.0,-87.66402,41.943739,0.14
13073,10,618.0,-87.66718966666667,41.885942166666666,0.04
13074,10,1064.0,-87.65849666666666,41.965174833333336,0.07
13075,10,1057.0,-87.63193130493164,41.85308455741279,0.07
13080,10,476.0,-87.669886,41.871514,0.03
13081,10,351.0,-87.67328,41.87501,0.02
13083,10,55.0,-87.62146916666667,41.82170333333333,0.0
13084,10,1350.0,-87.697153,41.922695,0.09
13085,10,1263.0,-87.707857,41.929567,0.09
13089,10,379.0,-87.67558233333334,41.85496416666667,0.03
13091,10,179.0,-87.685838,41.854109,0.01
13096,10,125.0,-87.69578916666667,41.85378816666667,0.01
13099,10,508.0,-87.64642066666667,41.8585065,0.03
13102,10,1084.0,-87.619407,41.857611,0.07
13108,10,933.0,-87.65985966666666,41.97359466666666,0.06
13109,10,935.0,-87.65981133333334,41.97832133333333,0.06
13124,10,570.0,-87.6344287848,41.9267559875,0.04
13128,10,1440.0,-87.631942,41.911974,0.1
13132,10,1450.0,-87.67722,41.895769,0.1
13133,10,1416.0,-87.677335,41.915983,0.1
13134,10,463.0,-87.67493,41.88137,0.03
13135,10,756.0,-87.661535,41.857556,0.05
13136,10,1188.0,-87.678435,41.903266,0.08
13137,10,3177.0,-87.6440978050232,41.93758231600629,0.21
13138,10,744.0,-87.63969283333333,41.87692616666666,0.05
13139,10,1024.0,-87.659141,41.868968,0.07
13143,10,376.0,-87.67857133333334,41.940597833333335,0.03
13144,10,678.0,-87.679618,41.943403,0.05
13146,10,3399.0,-87.636282,41.918306,0.23
13150,10,1127.0,-87.62455,41.857813,0.08
13154,10,1530.0,-87.653105,41.91065233333333,0.1
13155,10,589.0,-87.656853,41.884069,0.04
13156,10,1246.0,-87.6555045,41.88049783333334,0.08
13157,10,1447.0,-87.65478743,41.87772613,0.1
13158,10,1810.0,-87.649403,41.87761916666667,0.12
13160,10,1316.0,-87.6554864,41.8694821,0.09
13162,10,246.0,-87.6466029882431,41.85377981072743,0.02
13163,10,539.0,-87.651073,41.858086,0.04
13164,10,860.0,-87.656495,41.858166,0.06
13165,10,136.0,-87.65705583333333,41.86498233333333,0.01
13179,10,3194.0,-87.6346,41.915689,0.22
13191,10,1853.0,-87.638888,41.922167,0.13
13192,10,1898.0,-87.6487905,41.9198865,0.13
13193,10,2669.0,-87.64414,41.921822,0.18
13194,10,1182.0,-87.658751,41.891795,0.08
13196,10,1276.0,-87.65349383333333,41.8945495,0.09
13197,10,644.0,-87.65804,41.886616,0.04
13206,10,828.0,-87.662007,41.877945,0.06
13213,10,108.0,-87.626938,41.841707,0.01
13215,10,539.0,-87.613533,41.836208,0.04
13216,10,1756.0,-87.625813,41.834734,0.12
13217,10,810.0,-87.61793,41.8349,0.05
13221,10,1809.0,-87.67252833333333,41.9075865,0.12
13224,10,1206.0,-87.66722233333333,41.90704733333333,0.08
13229,10,1243.0,-87.6637476682663,41.93947775040509,0.08
13235,10,2029.0,-87.66394,41.94815,0.14
13241,10,724.0,-87.68732783333333,41.90288733333333,0.05
13242,10,476.0,-87.69265919923781,41.92019556200566,0.03
13243,10,1391.0,-87.681391,41.912616,0.09
13245,10,295.0,-87.685854,41.907781,0.02
13247,10,1079.0,-87.667747,41.895966,0.07
13248,10,890.0,-87.6677,41.899643,0.06
13249,10,335.0,-87.66880666666667,41.95602066666667,0.02
13253,10,540.0,-87.675278,41.948797,0.04
13256,10,457.0,-87.6976135,41.903011,0.03
13257,10,660.0,-87.68953566666667,41.91059633333333,0.04
13258,10,452.0,-87.6972,41.91044,0.03
13259,10,494.0,-87.697423,41.918491,0.03
13263,10,2067.0,-87.619521,41.884728,0.14
13265,10,2218.0,-87.64201416666667,41.89382283333333,0.15
13266,10,490.0,-87.69140833333333,41.9177315,0.03
13268,10,474.0,-87.67836466666667,41.93585683333333,0.03
13269,10,589.0,-87.6698665,41.936075,0.04
13271,10,484.0,-87.677856,41.931931,0.03
13276,10,1697.0,-87.638742,41.93132,0.11
13277,10,1662.0,-87.64557883333333,41.94011116666667,0.11
13278,10,2148.0,-87.6464895,41.94553466666667,0.15
13285,10,890.0,-87.67362333333334,41.8693845,0.06
13288,10,719.0,-87.677979,41.92003916666667,0.05
13289,10,1097.0,-87.66098386,41.89637337,0.07
13290,10,1006.0,-87.6626,41.90068,0.07
13292,10,534.0,-87.70731766666667,41.92151883333333,0.04
13294,10,802.0,-87.66597316666666,41.932609166666666,0.05
13296,10,855.0,-87.668612,41.92884516666667,0.06
13300,10,3571.0,-87.616743,41.880958,0.24
13303,10,1704.0,-87.63030733333333,41.89581916666667,0.12
13304,10,391.0,-87.65653633333334,41.861247,0.03
13307,10,365.0,-87.66355991363525,41.85491457576575,0.02
13319,10,855.0,-87.6687,41.950687,0.06
13323,10,1638.0,-87.65010516666666,41.95281066666666,0.11
13325,10,2062.0,-87.648636,41.949074,0.14
13326,10,363.0,-87.63949133333334,41.87427533333333,0.02
13331,10,250.0,-87.654127,41.855136,0.02
13332,10,2314.0,-87.661501,41.872187,0.16
13338,10,1760.0,-87.621913,41.897092,0.12
13341,10,1505.0,-87.639833,41.882091,0.1
13345,10,237.0,-87.618034,41.831379,0.02
13353,10,918.0,-87.661206,41.88283,0.06
13354,10,323.0,-87.666507,41.865234,0.02
13379,10,1440.0,-87.64950513839722,41.95786652415174,0.1
13389,10,1221.0,-87.64935316666667,41.961055,0.08
13398,10,616.0,-87.590368,41.802562,0.04
13409,10,1254.0,-87.6511,41.883165,0.08
13420,10,111.0,-87.61678,41.8246,0.01
13427,10,1819.0,-87.622072,41.890573,0.12
13430,10,2763.0,-87.631697,41.890762,0.19
13431,10,1160.0,-87.60730216666667,41.86616016666667,0.08
13432,10,506.0,-87.6714185,41.889909333333335,0.03
13434,10,575.0,-87.66661833333333,41.8911025,0.04
15442,10,136.0,-87.66557566666667,41.83895616666667,0.01
15443,10,248.0,-87.635491,41.842733,0.02
15445,10,380.0,-87.63182716666667,41.83453083333333,0.03
15446,10,128.0,-87.6559759116,41.83069611252,0.01
15449,10,43.0,-87.626589,41.823010833333335,0.0
15470,10,135.0,-87.6180585,41.802312666666666,0.01
15491,10,101.0,-87.57632374763489,41.78091096424803,0.01
15529,10,2101.0,-87.62255266666666,41.89801583333333,0.14
15530,10,2268.0,-87.6259080327,41.89576474564,0.15
15534,10,1396.0,-87.6176765,41.8850205,0.09
15535,10,1266.0,-87.6445705849,41.88461618962,0.09
15539,10,1568.0,-87.64394760131836,41.87811890091227,0.11
15541,10,738.0,-87.620473,41.876535,0.05
15542,10,142.0,-87.64097916666667,41.8714275,0.01
15544,10,2368.0,-87.6153553902,41.86722595682,0.16
15545,10,1109.0,-87.613348,41.856268,0.07
15546,10,643.0,-87.619154,41.854184,0.04
15550,10,726.0,-87.63945983333333,41.87021583333333,0.05
15571,10,738.0,-87.660285,41.99478,0.05
15575,10,666.0,-87.66017583333333,41.98980466666666,0.04
15578,10,804.0,-87.66017666666667,41.98403433333333,0.05
15585,10,83.0,-87.69642933333333,41.98365966666667,0.01
15597,10,4.0,-87.6446135779,41.76906172032,0.0
15599,10,6.0,-87.61694733333333,41.76555233333333,0.0
15615,10,183.0,-87.7118306675,41.96835449363,0.01
15621,10,235.0,-87.7057765,41.96106366666667,0.02
15622,10,298.0,-87.69541233333334,41.960999,0.02
15623,10,283.0,-87.6911650414,41.96152593287,0.02
15624,10,201.0,-87.73203766666667,41.95332733333333,0.01
15628,10,228.0,-87.698051113,41.95216219326,0.02
15631,10,236.0,-87.7066499009,41.94524356848,0.02
15632,10,396.0,-87.69469133333334,41.94665033333333,0.03
15634,10,296.0,-87.68728183333333,41.943076833333336,0.02
15640,10,218.0,-87.723574,41.939408,0.01
15642,10,311.0,-87.69807566666667,41.93845833333334,0.02
15643,10,188.0,-87.72378766666667,41.93055716666667,0.01
15644,10,250.0,-87.716889,41.935337,0.02
15645,10,246.0,-87.70129916666667,41.93188266666667,0.02
15646,10,425.0,-87.697668,41.92669,0.03
15648,10,371.0,-87.68927416666666,41.92468133333333,0.03
15650,10,425.0,-87.710299,41.91706366666666,0.03
15651,10,510.0,-87.7018089555,41.91751339399,0.03
15652,10,100.0,-87.7166319516,41.90965687563,0.01
15653,10,290.0,-87.70534616666667,41.90981283333333,0.02
15654,10,194.0,-87.7092305,41.90271533333333,0.01
15655,10,510.0,-87.705126462,41.91402671273,0.03
15664,10,352.0,-87.6881115,41.889531833333336,0.02
15666,10,110.0,-87.6962981368,41.88445395657,0.01
15667,10,260.0,-87.68603716666667,41.8798815,0.02
15668,10,455.0,-87.68633366666667,41.874529333333335,0.03
15682,10,25.0,-87.70648866666667,41.86649833333333,0.0
15685,10,68.0,-87.71511733531952,41.854063503874464,0.0
15686,10,31.0,-87.70505416666667,41.853523333333335,0.0
15687,10,23.0,-87.71504416666667,41.84811833333333,0.0
15689,10,106.0,-87.6951398068,41.84910969176,0.01
15691,10,20.0,-87.702013,41.844475,0.0
15692,10,48.0,-87.6952959227,41.84404003127,0.0
16010,10,84.0,-87.72785,41.92459,0.01
16806,10,119.0,-87.669563,42.019537,0.01
16903,10,26.0,-87.745261,41.886841,0.0
16905,10,54.0,-87.765469,41.887664,0.0
16906,10,127.0,-87.77445866666666,41.88792083333333,0.01
16907,10,12.0,-87.71547,41.875679,0.0
16912,10,8.0,-87.746619,41.872131,0.0
16913,10,12.0,-87.745405,41.877613,0.0
16915,10,20.0,-87.764525,41.8730055,0.0
16916,10,21.0,-87.76315966666667,41.880127,0.0
16918,10,44.0,-87.774453,41.880281,0.0
16920,10,59.0,-87.76489533333333,41.89493233333334,0.0
16921,10,37.0,-87.77457666666666,41.8948405,0.0
16932,10,33.0,-87.66559616666666,41.82346916666667,0.0
16933,10,22.0,-87.650931,41.823613,0.0
16937,10,41.0,-87.66454,41.80887,0.0
16940,10,15.0,-87.664677,41.8030125,0.0
16943,10,30.0,-87.66440216666666,41.792933833333336,0.0
16948,10,31.0,-87.664843,41.779374,0.0
16950,10,14.0,-87.6638195,41.77406783333333,0.0
16953,10,26.0,-87.63118633333333,41.75799033333333,0.0
16970,10,16.0,-87.578521,41.75188366666666,0.0
16991,10,76.0,-87.749594,41.954468,0.01
16994,10,38.0,-87.739926,41.94707516666666,0.0
17660,10,589.0,-87.69671583333333,41.900406333333336,0.04
18003,10,1159.0,-87.6201985,41.8953535,0.08
18016,10,119.0,-87.71393933333333,41.949923166666665,0.01
18017,10,265.0,-87.716755,41.914166,0.02
18022,10,42.0,-87.683144,41.826712,0.0
18025,10,5.0,-87.650919,41.77987,0.0
18058,10,505.0,-87.68204633333333,41.89552033333333,0.03
18062,10,1064.0,-87.65420783333333,41.884077833333336,0.07
18067,10,946.0,-87.667968,41.91461,0.06
18069,10,189.0,-87.655618,41.907221,0.01
20.0,10,204.0,-87.68,41.91,0.01
20101,10,10.0,-87.6449055,41.73785383333333,0.0
201022,10,11.0,-87.65806943178177,41.73237975329554,0.0
20103,10,30.0,-87.6675239,41.7282338,0.0
20104,10,91.0,-87.6228544,41.7218499,0.01
20105,10,39.0,-87.6430195569992,41.71971218361882,0.0
20106,10,231.0,-87.60829567909241,41.71896342165455,0.02
20107,10,28.0,-87.667733,41.712164,0.0
20108,10,29.0,-87.668801,41.69916766666667,0.0
20109,10,7.0,-87.61226,41.700121,0.0
20110,10,14.0,-87.6110315322876,41.729285157254864,0.0
20112,10,18.0,-87.61831116666667,41.7071745,0.0
20113,10,15.0,-87.60766267776489,41.7072503677818,0.0
20114,10,9.0,-87.59871482849121,41.69501044938143,0.0
20116,10,25.0,-87.60125756263733,41.73655902282214,0.0
20118,10,22.0,-87.63484533333333,41.7276935,0.0
20119,10,17.0,-87.65434766666667,41.72683716666667,0.0
20120,10,9.0,-87.634088,41.743717,0.0
20121,10,6.0,-87.65841007232666,41.74148652861805,0.0
20123,10,25.0,-87.68115666666667,41.70461433333333,0.0
20124,10,27.0,-87.65686810958869,41.70492556499764,0.0
20125,10,8.0,-87.6424241065979,41.70513978893236,0.0
20126,10,6.0,-87.65,41.7,0.0
20127,10,25.0,-87.64261186122894,41.69226255589166,0.0
20128,10,9.0,-87.63,41.69,0.0
20129,10,14.0,-87.6553595,41.687589,0.0
20130,10,7.0,-87.628884,41.705344833333335,0.0
20131,10,16.0,-87.61000156402588,41.69170975847015,0.0
20133,10,3.0,-87.59,41.71,0.0
20134,10,8.0,-87.6,41.71,0.0
20201,10,6.0,-87.7,41.7,0.0
20202,10,14.0,-87.72,41.71,0.0
20203,10,21.0,-87.712804,41.69129866666667,0.0
20204,10,12.0,-87.70096063613892,41.69239474587557,0.0
20205,10,25.0,-87.681297,41.691211,0.0
20206,10,35.0,-87.67070800065994,41.68459507202618,0.0
20207,10,45.0,-87.6452887058258,41.68493159519296,0.0
20208,10,9.0,-87.63711333274841,41.66869635332246,0.0
20209,10,3.0,-87.62,41.68,0.0
20210,10,28.0,-87.6227995,41.670627333333336,0.0
20211,10,7.0,-87.61071089698817,41.658413151101065,0.0
20212,10,5.0,-87.59880065917969,41.65666552967373,0.0
20213,10,8.0,-87.55071966666667,41.65913916666667,0.0
20214,10,9.0,-87.53967136144637,41.65186780228521,0.0
20215,10,12.0,-87.54623516666666,41.648618166666665,0.0
20217,10,6.0,-87.55716766666667,41.6663105,0.0
20218,10,5.0,-87.5379312226869,41.68100145911039,0.0
20220,10,6.0,-87.54,41.69,0.0
20221,10,8.0,-87.5598715,41.70286083333333,0.0
20222,10,11.0,-87.528232,41.704575,0.0
20223,10,5.0,-87.534814,41.712749,0.0
20224,10,5.0,-87.530844,41.71371,0.0
20225,10,6.0,-87.55109757184982,41.71331739547703,0.0
20226,10,10.0,-87.565877,41.71333166666667,0.0
20227,10,12.0,-87.56466866666666,41.7178735,0.0
20228,10,9.0,-87.57896116666667,41.72212183333333,0.0
20229,10,13.0,-87.54847933333333,41.73733683333333,0.0
20230,10,10.0,-87.57274031639099,41.73715146431056,0.0
20231,10,12.0,-87.58281283333334,41.73678566666667,0.0
20232,10,26.0,-87.573735,41.685868,0.0
20233,10,19.0,-87.64361666666667,41.75249516666667,0.0
20234,10,43.0,-87.66369938850403,41.75220484941116,0.0
20235,10,14.0,-87.59731516666666,41.72871533333333,0.0
20236,10,41.0,-87.58574366569519,41.73139494330236,0.0
20237,10,17.0,-87.5662761926651,41.72616639024511,0.0
20238,10,12.0,-87.59703576564789,41.71870315475741,0.0
20239,10,4.0,-87.55834221839905,41.73366879071472,0.0
20240,10,4.0,-87.62,41.65,0.0
20242,10,12.0,-87.54970014095306,41.72820421535798,0.0
20243,10,3.0,-87.62105226516724,41.68701479467118,0.0
20244,10,7.0,-87.644071,41.7616515,0.0
20245,10,33.0,-87.66347316666666,41.7591545,0.0
20246.0,10,581.0,-87.65,41.89,0.04
20247.0,10,72.0,-87.65,41.88,0.0
202480.0,10,263.0,-87.64,41.93,0.02
20249.0,10,7.0,-87.63,41.9,0.0
20251.0,10,69.0,-87.65,41.89,0.0
20252.0,10,304.0,-87.64,41.94,0.02
20253.0,10,40.0,-87.67,41.94,0.0
20254.0,10,271.0,-87.65,41.92,0.02
20255.0,10,7.0,-87.68,41.9,0.0
20256.0,10,207.0,-87.65,41.94,0.01
20257.0,10,97.0,-87.66,41.94,0.01
20260.0,10,12.0,-87.63,41.86,0.0
301,10,21.0,-87.72,41.9,0.0
302,10,8.0,-87.75,41.9,0.0
303,10,26.0,-87.73,41.9,0.0
304,10,15.0,-87.75,41.9,0.0
305,10,10.0,-87.77,41.9,0.0
307,10,19.0,-87.75,41.91,0.0
308,10,13.0,-87.77,41.91,0.0
309,10,14.0,-87.79,41.92,0.0
310,10,13.0,-87.8,41.91,0.0
312,10,37.0,-87.76,41.93,0.0
313,10,33.0,-87.76,41.92,0.0
314,10,48.0,-87.79,41.93,0.0
316,10,28.0,-87.75,41.94,0.0
317,10,38.0,-87.76,41.94,0.0
318,10,36.0,-87.8,41.93,0.0
319,10,13.0,-87.81,41.94,0.0
320,10,22.0,-87.82,41.94,0.0
321,10,47.0,-87.74,41.93,0.0
322,10,6.0,-87.75,41.95,0.0
323,10,41.0,-87.79,41.95,0.0
324,10,26.0,-87.78,41.95,0.0
325,10,23.0,-87.81,41.95,0.0
326,10,36.0,-87.81,41.95,0.0
327,10,3.0,-87.83,41.95,0.0
329.0,10,22.0,-87.72,41.86,0.0
330.0,10,19.0,-87.73,41.87,0.0
331,10,2034.0,-87.648128,41.909668,0.14
331.0,10,39.0,-87.72,41.85,0.0
332.0,10,7.0,-87.72,41.84,0.0
334.0,10,12.0,-87.72,41.84,0.0
335.0,10,10.0,-87.73,41.84,0.0
337,10,11.0,-87.68,41.83,0.0
338,10,9.0,-87.69,41.83,0.0
339,10,20.0,-87.7,41.82,0.0
340,10,5.0,-87.72,41.82,0.0
341,10,19.0,-87.7,41.82,0.0
343,10,13.0,-87.72,41.8,0.0
344,10,12.0,-87.72,41.81,0.0
345,10,15.0,-87.69,41.79,0.0
346,10,23.0,-87.7,41.79,0.0
347,10,7.0,-87.72,41.79,0.0
348,10,6.0,-87.68,41.78,0.0
349,10,12.0,-87.71,41.78,0.0
350,10,2.0,-87.72,41.78,0.0
351,10,60.0,-87.78,41.93,0.0
352,10,19.0,-87.8,41.93,0.0
353,10,21.0,-87.78,41.93,0.0
354,10,9.0,-87.77,41.92,0.0
355,10,25.0,-87.77,41.93,0.0
356,10,26.0,-87.75,41.92,0.0
357,10,30.0,-87.75,41.92,0.0
358,10,58.0,-87.74,41.93,0.0
359,10,38.0,-87.74,41.92,0.0
360,10,39.0,-87.74,41.94,0.0
361,10,27.0,-87.73,41.93,0.0
362.0,10,11.0,-87.72,41.86,0.0
363.0,10,13.0,-87.73,41.86,0.0
364.0,10,22.0,-87.71,41.87,0.0
365.0,10,7.0,-87.73,41.84,0.0
366.0,10,10.0,-87.71,41.86,0.0
368.0,10,21.0,-87.73,41.84,0.0
369,10,13.0,-87.72,41.89,0.0
370,10,16.0,-87.72,41.9,0.0
371,10,18.0,-87.73,41.9,0.0
375,10,19.0,-87.76,41.91,0.0
377,10,16.0,-87.81,41.91,0.0
378,10,43.0,-87.8,41.92,0.0
379,10,32.0,-87.69,41.82,0.0
380,10,7.0,-87.69,41.81,0.0
382,10,59.0,-87.7,41.8,0.0
383,10,3.0,-87.69,41.8,0.0
384,10,18.0,-87.7,41.8,0.0
385,10,7.0,-87.71,41.79,0.0
386,10,18.0,-87.69,41.79,0.0
387,10,1.0,-87.71,41.79,0.0
388,10,15.0,-87.7,41.79,0.0
389,10,20.0,-87.69,41.79,0.0
390,10,3.0,-87.69,41.77,0.0
393,10,19.0,-87.81,41.94,0.0
394,10,4.0,-87.83,41.95,0.0
395,10,1.0,-87.8,41.94,0.0
396,10,26.0,-87.77,41.94,0.0
397,10,34.0,-87.79,41.94,0.0
398,10,119.0,-87.76,41.95,0.01
399,10,2.0,-87.75,41.81,0.0
400,10,5.0,-87.75,41.8,0.0
402,10,1.0,-87.73,41.8,0.0
403,10,6.0,-87.73,41.79,0.0
404,10,5.0,-87.72,41.78,0.0
406,10,8.0,-87.73,41.78,0.0
